reviews,recommendation,location
I visited the Doctor for a regular health check up for my Dad. ** ********** * **** ********* **** ****** ********* **** *********** ** ***** ***** ******** ******** His health deteriorated subsequently and the blood pressure problem affected his kidneys as well. I would not suggest this doctor to anyone *** ********* ** *** *** ****** *** **** ******* ************** *** ******* ****** ******* ** ***** ****** ***********,I do not recommend the doctor,Bangalore
doctor is very practical  he is an active listener.... there should always be a trust factors in doctors....and that I have on him,I recommend the doctor,Bangalore
Dr Listen the problem  very  carefully and then explain the cause of the problem and then what need to be done.  He is very polite. ,I recommend the doctor,Bangalore
He gives relevant treatment and provides permanent solution without any unnecessary tests. Proud to refer this doctor.,I recommend the doctor,Bangalore
Excellent doctor. Very thorough in examining and explaining. He even apologized for the wait time.  ,I recommend the doctor,Bangalore
"when I came to know I had positive result in dengue test ,inform and share the details to the doctor.Doctor suggested me to admit in hospital ( refer by him ). Once my platelet count increase he suggested me to take discharge from hospital * *** **** **** ****** ***** ** * **** **Important Note: Dr advice to hospital people to take proper care of mine and to maintain cleanliness near to me. ( which I like the most)",I recommend the doctor,Bangalore
Nice Doctor...he can understand patient conditions easily and give right treatment...good service. Recommend Doctor ,I recommend the doctor,Bangalore
He gives very right suggestion and treatment. His counseling is satisfactory. I would recommend Doctor.,I recommend the doctor,Bangalore
*** ***** ** *** ** *** **** ******* * **** **** ****** ** ***** ********** I have visited so many doctors in the past but was not satisfied with the treatment being prescribed. I would highly recommend Tahir Sir for any kind of physical illness. Thank you Dr. Tahir for the support.,I recommend the doctor,Bangalore
First time i saw that doctor is sincerely listening about disease and spending his valuable time in explaining about disease root cause. Awesome doctor.,I recommend the doctor,Bangalore
Good experience ..nice explanation doctor is very cool and friendly.***** ********* *** very nicely treated the issue satisfied overall,I recommend the doctor,Bangalore
Very friendly doctor. Listens and advises correct medications. Highly recommended. Very reasonable as far as the fees are concerned. Thank you doc. ,I recommend the doctor,Bangalore
I was struggling with Chest and Back ache for nearly 18 months. I had consultated all possible specialist with minimal result. I got Taher sirs reference from my sis. The doctor understood my whole medical history and it was diagnosed my issue appropriately.. Within 4 days of medicines and diet I recovered.. ,I recommend the doctor,Bangalore
Doctor is great but the clowns running the clinic don’t understand how appointments work so wait time is a mess & often more than an hour even with appointment. ,I recommend the doctor,Bangalore
"Experience was Good.doctor,consultation wait time.everything  but consultation charges was way too high",I recommend the doctor,Bangalore
The doctor was very patient and heard me out well. He wasn't in a hurry to go over the diagnosis which put me at ease.,I recommend the doctor,Bangalore
"Doesnot honor the appointment time. Attendant is rude, acts as if he is the doctor. If you anyway have to wait in queue why give appointment and have online presence if you want to operate old ways. Just when I am typing another patient comes with appointment and is asked to wait for an hour or was asked to go somewhere else. Doctor should take note of this happening in his clinic.",I do not recommend the doctor,Bangalore
