reviews,recommendation,location
I took my urine and blood reports to show  Dr. Miranda  as per his advice. He replied to all my queries. I was satisfied with his replies.,I recommend the doctor,Mumbai
he is a good doctor. he checked very well and gave good medicine.  also he suggested some medicine if o get sick,I recommend the doctor,Mumbai
The doctor went over all my health records for the last 29 years and suggested I follow up after conducting several tests,I recommend the doctor,Mumbai
He was polite and patiently heard out the symptoms. Found him approachable and the way he ruled out certain diseases.,I recommend the doctor,Mumbai
"Extremely attentive, sensitive, thorough. Would recommend him to anyone I know who needs a sound medical opinion.",I recommend the doctor,Mumbai
Had a good experience at the clinic. Dr was on time and he was very cordial and helped me understand the diagnosis and the prescribed medication. Wish him all the best.,I recommend the doctor,Mumbai
"He is very polite, my treatment is still going on and its improving. He understand  problems very quickly and gives a perfect solution. I feel very positive after every meeting.",I recommend the doctor,Mumbai
The doctor was extremely patient and listened to my complete problem. He was very kind and it was a relief visiting him. *** ********** *** **** **** **********,I recommend the doctor,Mumbai
"Doctor firstly did not come on time and there was no order of who gets to ee doctor first. Very unprofessional, we just left as he was late and we had to leave for work. Never will I ever recommend this doc to anybody. ",I do not recommend the doctor,Mumbai
Dr. Vernon has a deep knowledge and first educates you about your problem and then prescribes medicines only if necessary or suggests you a natural way to cure by a proper diet.,I recommend the doctor,Mumbai
"Excellent doctor. Very patient, prescribed minimum medicine and very reassuring. Was patient enough to listen to and answer every little query.",I recommend the doctor,Mumbai
****** *** **** ********* ** *** **** ****** **** ** ****** I had initially visited many doctors but finally got cured here. This doctor is fully responsible for providing me a new life. Now I can really say to my Family that I am a different person now. This confidence I got after meeting doctor. If you all want to have the same experience please visit and meet him once. ,I recommend the doctor,Mumbai
"Superb Doctor who managed our critical case extremely professionally and decisively. Soft spoken, approachable, punctual and highly proficient. Strongly recommended.",I recommend the doctor,Mumbai
"I have gone through pancreas surgery in Mar 2013 after that I became diabetic & my sugar was keeping very high. Since then I am regularly taking treatment from Dr Amit & feeling better although my sugar level is on higher side post surgery. He is a very gentle & most co operative, always there to help.  ",I recommend the doctor,Mumbai
Very Humble doctor who diagnosed the illness well and suggested the required treatment which helped us get into any further complications and health issues.,I recommend the doctor,Mumbai
Professional approach and meticulous. He checked my conditions and also history. Sounded very reassuring to me as i was looking for quick remedy to get out of misery.,I recommend the doctor,Mumbai
"Dr. Malik is my family doctor and I can trust my life with him. His diagnosis is top notch, he is exceptionally good. He is very kind and humble and a very positive man. I sometimes go to visit him only to seek posivitiviy that he imparts. ",I recommend the doctor,Mumbai
"he is one the nicest doctors I have seen . His diagnosis is top level. Humble and kind , he let patients to share their experiences so he can understand them better. I highly recommend him. ",I recommend the doctor,Mumbai
"He has a very friendly and caring vibe, he does not prescribe antibiotics unnecessarily, values good diet with light medication",I recommend the doctor,Mumbai
I find Dr. Malik very good. He is neither over cautious nor too casual.  He does not order plethora of tests just to confirm something which can be verified by a show of tongue but does not shy away from prescribing antibiotics if cold/cough/fever persists.,I recommend the doctor,Mumbai
He is very kind heart. He always tells don't worry every thing will be fine . He is softspoken my boils got cured without any scars remaining & in my viral  fever when I was weak he visited my home & gave me medicine . He didint even let us carry his bag or drop him down.  Such a doctor is hard to find,I recommend the doctor,Mumbai
"I had met an accident. I went to him to show my injuries and to ask if I need antibiotics or not. Doctor saab checked me achhe se and told me that I am fine and I do not need to unnecessarily take medicines. He could have easily given 2-3 painkillers and multi-vitamins to justify his fees. Instead, he asked me to NOT to pay the fees. First time in Mumbai I met a such a doctor. Otherwise, at times, I have been charged even for stepping into the clinic. PS: It was two days ago and my wounds have started to heal naturally. PS: While submitting I realized that I do not have a proof to visit as doctor saab did not give any medicine and neither he charged me a single rupee. But I had gone there.  ",I recommend the doctor,Mumbai
He is the most kind human and Doctor that my family and I have met. He is a genuine doctor who treats his patients well with care. God bless him with a healthy and long life.,I recommend the doctor,Mumbai
He always explains everything in detail..And even explains twice or thrice if we didnt understand anything that to without getting irritated..,I recommend the doctor,Mumbai
